session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
SID_07773,441,UDP,3,99.03567094367396,DES,0.8569754119713358,1,Chrome,0,1
SID_07774,588,UDP,3,1933.0879740403664,DES,0.440933711987599,0,Edge,0,0
SID_07775,663,UDP,2,921.9617177080279,AES,0.27025123217714836,1,Chrome,0,0
SID_07776,620,TCP,4,771.5167610656041,AES,0.4712218140163909,1,Firefox,0,0
SID_07777,708,TCP,8,227.53137670807882,AES,0.6889474639744122,3,Chrome,0,1
SID_07778,296,TCP,5,2107.4072225043915,DES,0.2130982594491472,1,Edge,0,0
SID_07779,454,ICMP,2,14.010829599046712,DES,0.5598257026251575,2,Unknown,1,0
SID_07780,311,UDP,2,68.60843034724586,AES,0.24432193934166235,1,Chrome,0,1
SID_07781,422,TCP,5,133.48106607288372,DES,0.6606651586438643,0,Unknown,0,1
SID_07782,703,UDP,4,947.7138328213888,DES,0.06774713985094678,0,Chrome,0,0
SID_07783,521,TCP,3,780.1052868825939,AES,0.28528818636080067,1,Edge,0,0
SID_07784,1021,TCP,5,2315.6647697625763,AES,0.5450020783188004,3,Safari,0,1
SID_07785,538,TCP,4,343.37404285062865,None,0.20319867094291277,1,Firefox,0,0
SID_07786,511,TCP,3,341.6984550659227,DES,0.42349718033735073,2,Chrome,0,0
SID_07787,521,TCP,6,885.8012195286957,AES,0.18777617891177578,1,Chrome,0,0
SID_07788,372,UDP,5,153.08068342820204,DES,0.4852408586233444,2,Edge,0,1
SID_07789,488,TCP,2,498.96053784406433,None,0.34261790977965717,2,Chrome,0,0
SID_07790,725,TCP,5,12.442865055252252,AES,0.3510437044461976,1,Chrome,0,0
SID_07791,522,UDP,3,717.2679526521986,DES,0.1983049322345812,0,Edge,0,0
SID_07792,341,TCP,3,1225.9459212101517,AES,0.41007315641333886,0,Edge,0,0
SID_07793,314,TCP,4,182.278007933482,AES,0.17141321864854878,1,Chrome,1,0
SID_07794,409,TCP,9,293.5772606000375,DES,0.5227342242683407,1,Chrome,0,1
SID_07795,514,TCP,1,113.10277380647213,AES,0.27634830353557704,0,Chrome,0,0
SID_07796,738,TCP,2,765.0123664434652,None,0.2640542484820532,0,Firefox,0,0
SID_07797,231,TCP,4,664.1280981782461,DES,0.4373433363871141,2,Chrome,0,0
SID_07798,436,TCP,7,1400.7835566304886,AES,0.4735238490978499,4,Safari,0,1
SID_07799,528,TCP,4,2814.4647189001603,DES,0.3339171021071004,3,Chrome,1,1
SID_07800,133,UDP,2,3290.5080215121848,DES,0.26849677628522534,3,Firefox,1,1
SID_07801,333,UDP,4,90.68526663473376,AES,0.4395523356211819,0,Chrome,1,0
SID_07802,364,UDP,5,644.4016998366211,AES,0.40878523937313616,0,Chrome,1,1
SID_07803,340,TCP,2,1247.2039615980573,AES,0.11672511722095932,2,Chrome,1,0
SID_07804,538,TCP,5,860.6585485648191,AES,0.3532952485483879,3,Chrome,0,1
SID_07805,467,UDP,4,1818.317913337224,DES,0.4986234500210842,1,Chrome,0,0
SID_07806,388,TCP,3,466.31455654686647,AES,0.6051520257930989,1,Chrome,0,1
SID_07807,585,TCP,3,445.63119104162104,AES,0.3521499326028657,1,Firefox,0,0
SID_07808,844,UDP,6,21.167622736946434,AES,0.21572942021477046,0,Firefox,0,0
SID_07809,827,TCP,3,12.61885140185359,AES,0.28838945671158683,1,Chrome,1,1
SID_07810,115,TCP,5,943.8040070676958,DES,0.4164645032851826,1,Chrome,0,1
SID_07811,615,UDP,3,510.1187359794603,AES,0.18519908944646124,2,Edge,0,0
SID_07812,464,UDP,6,863.5909467650665,AES,0.09249146783589746,2,Chrome,0,0
SID_07813,531,TCP,5,217.6804309323425,AES,0.21542612567125718,2,Chrome,0,0
SID_07814,420,TCP,4,1590.7584324799288,DES,0.2840029260662101,0,Chrome,0,1
SID_07815,523,TCP,7,1865.318779338233,DES,0.12062273342731648,2,Chrome,0,1
SID_07816,530,UDP,4,868.4701064174473,None,0.3287804362964535,1,Firefox,1,0
SID_07817,384,TCP,3,260.36401873183513,DES,0.6218883814381575,2,Firefox,1,1
SID_07818,320,TCP,4,194.83617519871314,None,0.48943659952496976,1,Edge,1,0
SID_07819,410,ICMP,4,785.7304952156808,DES,0.4711400911461599,1,Chrome,1,0
SID_07820,546,TCP,5,2261.1694442142957,DES,0.12068935528678609,3,Chrome,0,1
SID_07821,619,UDP,4,690.4131779361915,None,0.13326969104446043,3,Firefox,0,1
SID_07822,670,ICMP,8,1462.596918732749,AES,0.21306973729648476,3,Chrome,0,1
SID_07823,401,TCP,4,666.6735826231561,None,0.3017915573129381,2,Chrome,0,0
SID_07824,556,UDP,7,898.163248092132,AES,0.22998467878254686,2,Firefox,0,1
SID_07825,692,TCP,7,671.0502397013539,DES,0.21030763929789048,1,Chrome,0,1
SID_07826,733,UDP,9,685.2178862097148,DES,0.24784576497730623,3,Edge,1,1
SID_07827,488,UDP,6,1075.3548327755636,AES,0.4903298920288653,1,Edge,0,1
SID_07828,455,TCP,6,403.6686227920875,None,0.4462257604853336,2,Chrome,0,0
SID_07829,538,UDP,8,1874.7064565703472,None,0.03226999346262508,3,Chrome,0,1
SID_07830,270,UDP,5,1593.1026188708072,DES,0.39849749947352103,1,Unknown,1,1
SID_07831,461,TCP,3,1033.7020766819296,AES,0.3734533899156956,3,Firefox,1,1
SID_07832,648,TCP,6,1088.2711253381394,DES,0.24696691579651764,3,Unknown,0,1
SID_07833,628,TCP,2,426.51262331996776,AES,0.43334774404379317,0,Firefox,0,0
SID_07834,445,TCP,3,1429.5440031423104,None,0.1739966293089921,1,Chrome,0,1
SID_07835,543,ICMP,7,2157.8013750545,AES,0.46601717356379424,3,Firefox,0,1
SID_07836,335,UDP,6,1268.3763824666987,DES,0.27236577677473484,0,Safari,1,0
SID_07837,640,TCP,2,114.19417619904199,DES,0.3072085572044322,1,Firefox,0,0
SID_07838,484,TCP,1,1235.7517370640346,AES,0.29440111906159466,2,Chrome,0,0
SID_07839,444,TCP,1,499.7503251993648,DES,0.15887368896002813,1,Chrome,0,0
SID_07840,427,TCP,3,750.6235978282513,AES,0.22425097061933782,2,Firefox,0,1
SID_07841,487,TCP,3,3782.7709346554984,AES,0.08077319055786931,3,Chrome,0,1
SID_07842,410,TCP,1,356.2236001701437,None,0.3244196565591475,1,Chrome,0,0
SID_07843,631,TCP,3,342.8171617749962,AES,0.26245553973953445,1,Firefox,1,0
SID_07844,420,ICMP,5,244.27826962516838,AES,0.523902731741191,2,Chrome,0,0
SID_07845,818,TCP,3,108.76861147646197,AES,0.32145659427222617,1,Firefox,1,0
SID_07846,793,TCP,4,147.30528172298267,AES,0.37501537253468453,1,Chrome,0,0
SID_07847,321,TCP,3,577.6802292973143,DES,0.3354960049942905,2,Edge,0,0
SID_07848,513,ICMP,4,1924.5791460497844,AES,0.08801675972204603,3,Chrome,0,1
SID_07849,369,UDP,7,1328.1609409694177,AES,0.24830431832112287,1,Chrome,0,1
SID_07850,434,UDP,3,161.19574419276495,None,0.20858780541497327,2,Chrome,0,0
SID_07851,900,TCP,1,659.8633510401696,DES,0.04291069811417168,2,Firefox,0,0
SID_07852,438,TCP,3,1501.4599518784544,AES,0.14429103086989709,2,Safari,0,1
SID_07853,572,TCP,3,620.3418321799167,None,0.2587972044299998,2,Chrome,1,0
SID_07854,608,TCP,2,1939.1888243016367,None,0.2023462900480825,2,Chrome,1,0
SID_07855,299,TCP,4,1907.7736362619078,AES,0.7230137202398635,0,Chrome,0,1
SID_07856,328,UDP,3,342.4680524258174,None,0.314721435626664,2,Chrome,0,0
SID_07857,258,TCP,6,1656.7316664252348,DES,0.15850090756654653,0,Firefox,0,0
SID_07858,322,TCP,4,703.8046743751992,None,0.463318507108655,2,Chrome,0,0
SID_07859,64,UDP,4,522.9047614900356,None,0.28619865137458456,2,Firefox,0,1
SID_07860,608,TCP,3,1190.7158011374838,DES,0.3110152594075124,1,Firefox,0,0
SID_07861,910,TCP,4,1247.059559746634,AES,0.08865181932027065,2,Chrome,1,0
SID_07862,529,TCP,3,900.1844129216291,None,0.17671595092045078,3,Chrome,0,1
SID_07863,216,TCP,8,1332.3570898607438,DES,0.4946288796173443,3,Safari,0,1
SID_07864,371,UDP,7,2419.6991143549176,AES,0.34952004077179455,1,Chrome,0,1
SID_07865,408,TCP,4,1651.405633268389,AES,0.22751664723933132,1,Safari,0,1
SID_07866,296,UDP,2,61.723673938784316,AES,0.353802958190125,2,Firefox,0,0
SID_07867,672,UDP,3,1517.8505458172856,None,0.24959146398470017,1,Chrome,0,1
SID_07868,662,UDP,2,1216.8768072076166,None,0.11969354801665942,0,Chrome,1,0
SID_07869,268,TCP,7,2091.0076390443087,AES,0.11614808321323945,0,Chrome,0,1
SID_07870,645,TCP,1,1076.3337297523415,AES,0.17668723140004508,1,Firefox,0,0
SID_07871,805,TCP,1,1682.027421088057,AES,0.16460418676597655,5,Chrome,1,1
SID_07872,880,TCP,2,8.217065416796979,DES,0.5910248780403726,1,Chrome,0,0
SID_07873,1073,UDP,4,3046.322282932788,None,0.387610516530876,0,Chrome,0,0
SID_07874,319,TCP,2,169.47244131726958,DES,0.3270268106631421,1,Edge,0,0
SID_07875,1064,UDP,3,1597.4317815444952,DES,0.07965398001916285,1,Edge,1,0
SID_07876,429,TCP,6,2122.970449964864,AES,0.13188565536312788,1,Firefox,0,0
SID_07877,381,TCP,4,1.7807271552156532,AES,0.2196393889641647,1,Firefox,0,0
SID_07878,565,UDP,13,1959.7374712374447,AES,0.36830153070462207,3,Chrome,0,1
SID_07879,383,TCP,6,1413.8652577238147,AES,0.30288396081343755,0,Chrome,0,0
SID_07880,579,UDP,3,2045.0806590124455,AES,0.11503309873099272,2,Chrome,0,0
SID_07881,235,TCP,5,155.72486498661164,AES,0.16815129660335448,0,Chrome,0,0
SID_07882,452,UDP,5,1202.0501959809828,None,0.202417641201684,0,Chrome,0,0
SID_07883,757,TCP,5,534.741574297161,None,0.16146398277329332,1,Safari,1,0
SID_07884,488,UDP,5,238.38962664937685,DES,0.3034308305262994,3,Chrome,0,1
SID_07885,528,TCP,5,1129.031820635111,DES,0.5164022049678966,2,Chrome,0,0
SID_07886,595,TCP,7,512.8282810897797,None,0.20014654546147603,2,Chrome,0,1
SID_07887,734,UDP,6,1841.1461061372802,None,0.5501059676305347,0,Firefox,0,0
SID_07888,168,UDP,6,992.3199743447918,AES,0.3447731625736406,2,Chrome,0,0
SID_07889,616,TCP,1,119.8637139393656,AES,0.5347698854149515,1,Chrome,0,0
SID_07890,446,TCP,7,230.96044169115874,DES,0.3607748314711328,1,Edge,0,1
SID_07891,533,TCP,5,245.8002627432233,DES,0.02138138134453655,0,Edge,1,0
SID_07892,711,TCP,5,337.3366800368688,None,0.4326155635248832,3,Firefox,0,1
SID_07893,261,UDP,3,878.3710293806315,AES,0.43383512437486216,1,Chrome,0,0
SID_07894,297,TCP,2,1797.966808573412,AES,0.4696109019692597,2,Chrome,0,0
SID_07895,112,TCP,4,720.5312870062148,DES,0.6889473308578444,2,Chrome,1,1
SID_07896,390,TCP,3,1114.8218419332345,AES,0.34268824690025607,2,Chrome,0,0
SID_07897,766,TCP,2,304.69553769114214,AES,0.31713221887187576,3,Edge,0,1
SID_07898,475,UDP,5,591.2939334729368,AES,0.3120350920465372,2,Chrome,0,0
SID_07899,231,ICMP,3,561.1472877819687,AES,0.33312878158032905,2,Chrome,1,0
SID_07900,402,TCP,8,966.0094464133911,AES,0.416896464866148,2,Chrome,0,1
SID_07901,202,UDP,6,583.7807926618839,DES,0.12165466330225348,2,Chrome,0,0
SID_07902,274,TCP,5,325.4772062077711,DES,0.5577087487489688,3,Chrome,0,1
SID_07903,577,TCP,9,223.67314184279002,DES,0.5875496200077134,1,Firefox,0,1
SID_07904,265,TCP,5,235.1811511817746,AES,0.38881965466201185,0,Chrome,1,0
SID_07905,722,TCP,5,3165.801562212332,AES,0.7084370433907253,0,Unknown,0,1
SID_07906,485,TCP,1,353.8814931332886,AES,0.44184281250695,2,Chrome,0,0
SID_07907,517,TCP,4,1314.4127042665068,None,0.2369273965713932,3,Chrome,0,1
SID_07908,444,UDP,2,59.23281821742089,AES,0.19795382726840346,0,Firefox,0,0
SID_07909,654,UDP,3,75.14374810857132,AES,0.3145962142692315,0,Safari,0,0
SID_07910,656,ICMP,3,927.0750289873306,DES,0.5857930694126935,0,Edge,0,0
SID_07911,567,TCP,4,488.8249195483011,AES,0.06715079036157792,1,Safari,0,0
SID_07912,612,TCP,7,1699.5062690485818,None,0.4063357689741302,0,Chrome,0,1
SID_07913,457,TCP,5,1585.6792476366666,None,0.10478898552796025,1,Chrome,0,0
SID_07914,608,TCP,1,1127.346630714734,None,0.3596704728782943,1,Chrome,0,1
SID_07915,432,TCP,5,1351.2881765403872,DES,0.4897135152462319,1,Chrome,1,0
SID_07916,500,TCP,7,1635.284717905971,AES,0.5522283979223875,2,Chrome,0,1
SID_07917,445,TCP,3,1224.4110005080615,AES,0.37570748292393646,2,Chrome,0,1
SID_07918,408,TCP,3,598.7456920230604,AES,0.40807541808916936,0,Chrome,0,0
SID_07919,362,TCP,5,246.03199327427433,None,0.2651764241116401,2,Chrome,0,0
SID_07920,593,TCP,2,1238.6078041604487,DES,0.3281145315949907,2,Chrome,0,0
SID_07921,762,TCP,3,305.83836598763537,None,0.12813256749203666,2,Chrome,0,0
SID_07922,734,TCP,2,224.63719356904227,DES,0.5061472591270921,2,Edge,0,0
SID_07923,248,UDP,4,150.6726224905279,AES,0.20747656636317702,1,Edge,0,0
SID_07924,757,TCP,3,789.345937695414,AES,0.2573627119690469,1,Unknown,1,0
SID_07925,436,UDP,4,222.1631903433173,AES,0.3225130531073158,3,Edge,0,1
SID_07926,620,TCP,2,375.7823091039497,AES,0.09347283809540263,3,Edge,0,1
SID_07927,318,TCP,3,987.7188222122347,DES,0.32841608387905546,1,Firefox,0,1
SID_07928,528,UDP,1,1263.2404883999577,AES,0.3200498167332613,1,Chrome,0,0
SID_07929,562,TCP,3,302.3943552277782,DES,0.4556761823320195,0,Safari,0,1
SID_07930,203,TCP,5,1480.1895794919271,DES,0.6754533361693491,2,Chrome,1,1
SID_07931,621,UDP,3,47.76326241716352,DES,0.2538733137985494,2,Firefox,0,1
SID_07932,769,TCP,5,3407.7223796252674,None,0.14779097027348806,2,Chrome,0,0
SID_07933,465,TCP,6,431.4849757240827,DES,0.43854166599080724,0,Chrome,0,0
SID_07934,772,UDP,7,314.2980424038486,DES,0.2910580165645408,0,Chrome,1,1
SID_07935,462,UDP,3,2058.211612812873,AES,0.45087677559864564,3,Chrome,0,1
SID_07936,669,TCP,8,113.60948072155115,None,0.04912908474202699,2,Chrome,0,1
SID_07937,64,TCP,1,354.2827938755934,AES,0.5931902201404982,1,Chrome,0,0
SID_07938,983,UDP,3,355.6572574928198,AES,0.5769347376803764,1,Firefox,0,0
SID_07939,799,TCP,2,441.82061140446353,None,0.16972749458398023,1,Edge,0,1
SID_07940,443,TCP,3,1508.8864165043321,AES,0.37174363876391214,1,Edge,1,0
SID_07941,105,TCP,4,1514.404018688791,AES,0.23876099370665968,1,Edge,0,0
SID_07942,557,UDP,2,716.4796167280886,AES,0.39074702408697265,3,Unknown,0,1
SID_07943,211,TCP,4,3838.8837698725156,AES,0.4956996007575078,1,Unknown,0,1
SID_07944,588,UDP,5,1487.1443472433255,DES,0.3536391249277961,1,Chrome,0,0
SID_07945,582,TCP,4,914.2250525232322,AES,0.45274908330118907,3,Chrome,0,1
SID_07946,311,TCP,7,177.97344678469634,AES,0.3284959330786141,0,Chrome,0,1
SID_07947,724,UDP,4,638.3276136769128,None,0.1729924193963227,2,Firefox,0,0
SID_07948,661,ICMP,3,192.54387374749584,AES,0.3604573394465046,1,Chrome,0,1
SID_07949,695,TCP,3,287.23503566342123,AES,0.5046385048557509,2,Edge,0,1
SID_07950,501,TCP,1,926.3429227853079,AES,0.49580276668105033,1,Chrome,0,0
SID_07951,216,UDP,3,163.08432919196935,AES,0.603993034022616,3,Unknown,0,1
SID_07952,695,TCP,4,76.18821130132574,AES,0.424797743270151,3,Chrome,0,1
SID_07953,445,TCP,4,606.6531983453923,None,0.16412358364015386,1,Firefox,0,0
SID_07954,222,TCP,6,0.7615296356101618,AES,0.18512084105692422,3,Chrome,0,1
SID_07955,770,UDP,4,751.0649933936011,AES,0.18740056666660165,0,Firefox,0,0
SID_07956,919,UDP,4,1852.8733680665741,DES,0.25373457502848645,1,Chrome,0,1
SID_07957,491,UDP,5,168.81655367209086,AES,0.30696355117340945,0,Chrome,0,0
SID_07958,931,TCP,2,386.0097124461517,AES,0.26296546133397386,1,Safari,0,0
SID_07959,518,TCP,6,1985.0488503414676,AES,0.1536488803506282,0,Chrome,0,0
SID_07960,423,TCP,3,973.5685738933648,AES,0.08127847904314797,2,Chrome,0,0
SID_07961,373,TCP,3,116.31081377236627,AES,0.3385891546267061,2,Firefox,0,0
SID_07962,827,TCP,3,385.0063665926603,DES,0.5462816278998317,0,Chrome,0,0
SID_07963,343,TCP,7,1128.453844109023,AES,0.28300508509298644,2,Chrome,0,1
SID_07964,647,TCP,6,874.3693614058502,DES,0.466026863396762,1,Edge,0,0
SID_07965,388,TCP,5,135.35872508724077,None,0.5558270166688134,1,Unknown,1,1
SID_07966,407,TCP,4,51.61552833373505,DES,0.19336759299299183,0,Unknown,0,1
SID_07967,706,UDP,5,915.7203239683507,None,0.3571223969905666,2,Edge,1,0
SID_07968,423,TCP,4,751.2847891705879,AES,0.35204600296017297,1,Firefox,0,0
SID_07969,419,TCP,4,48.94111777620617,None,0.3037229964906396,3,Chrome,0,1
SID_07970,726,TCP,3,2945.106626006516,AES,0.5610260326080979,1,Chrome,0,0
SID_07971,819,UDP,3,232.75103827840766,AES,0.10254824281909448,1,Chrome,0,0
SID_07972,628,TCP,3,390.2389635275695,AES,0.2402222793364285,1,Chrome,0,0
SID_07973,369,TCP,4,156.42026505660647,DES,0.11491625903472692,1,Chrome,0,0
SID_07974,397,TCP,7,1410.6410344601102,None,0.2861268770241111,1,Firefox,0,1
SID_07975,515,TCP,2,2628.1879155342667,DES,0.26595841933648656,1,Chrome,0,0
SID_07976,564,UDP,4,191.9324074156029,AES,0.26555861610933235,1,Chrome,0,0
SID_07977,302,TCP,6,266.3322302073231,AES,0.479501899349946,4,Chrome,0,1
SID_07978,644,TCP,4,980.7456849764474,AES,0.30151320379922497,2,Chrome,0,0
SID_07979,517,TCP,5,600.433249219518,AES,0.3728311499954824,3,Edge,0,1
SID_07980,156,TCP,2,88.80557499422001,AES,0.3074811986473383,1,Chrome,0,0
SID_07981,314,TCP,4,2111.7821688568188,None,0.37616080449023337,2,Edge,1,1
SID_07982,399,TCP,6,755.6515726392024,AES,0.06674666151094183,0,Chrome,0,0
SID_07983,485,UDP,5,286.7784017460997,DES,0.10985566869394349,1,Chrome,0,0
SID_07984,877,UDP,2,538.3668849740375,AES,0.12953435968749824,2,Chrome,0,0
SID_07985,547,UDP,6,554.9128045376704,None,0.28327948927164354,1,Firefox,0,0
SID_07986,331,TCP,6,596.2562899125676,DES,0.3640055386440065,2,Chrome,1,0
SID_07987,544,TCP,3,550.2184345983613,AES,0.3037863964442584,0,Firefox,0,0
SID_07988,429,TCP,6,660.0515639794237,DES,0.46126746110837996,2,Firefox,1,0
SID_07989,564,TCP,2,399.84616966994236,AES,0.16025275154004265,4,Chrome,0,1
SID_07990,616,TCP,6,126.41169033377595,AES,0.22801059241563892,2,Chrome,0,1
SID_07991,741,UDP,6,873.9048565654098,AES,0.1528186347363554,2,Chrome,0,0
SID_07992,495,TCP,5,1258.0470943561988,None,0.8637316011982274,1,Edge,1,1
SID_07993,827,UDP,10,1471.1724548405248,None,0.27484643818741256,1,Firefox,1,1
SID_07994,681,TCP,5,17.75731082703009,DES,0.32978999811448845,1,Chrome,0,0
SID_07995,358,TCP,5,414.85149960444636,DES,0.5577944435412927,1,Safari,0,0
SID_07996,941,TCP,3,3069.467194678901,DES,0.18605077183139582,2,Firefox,0,0
SID_07997,565,TCP,1,51.68466307171238,None,0.4870243782025402,0,Chrome,0,0
SID_07998,332,TCP,7,1231.7582081992114,AES,0.4368485695808044,1,Chrome,0,1
SID_07999,830,UDP,4,107.8433169008837,AES,0.5022146419192405,3,Chrome,0,1
SID_08000,915,UDP,2,1392.7275912269113,AES,0.3653604575798163,0,Chrome,1,0
SID_08001,493,TCP,3,892.3332722694042,AES,0.5010213776915179,2,Chrome,0,0
SID_08002,399,TCP,3,1032.8836076855837,None,0.2536057656553746,0,Firefox,0,0
SID_08003,465,UDP,3,3029.057993287165,AES,0.4657507506631809,2,Firefox,0,0
SID_08004,642,UDP,5,2243.8751216350033,AES,0.7152704955168678,4,Chrome,0,1
SID_08005,755,TCP,5,290.3516001880684,None,0.34673063895629574,2,Safari,0,0
SID_08006,614,UDP,3,376.28009620016906,DES,0.2217998642919275,2,Chrome,0,0
SID_08007,520,TCP,7,418.29388852320346,DES,0.1904020312101069,0,Firefox,0,1
SID_08008,799,TCP,5,159.321812614543,AES,0.19573796933018495,0,Chrome,0,0
SID_08009,437,TCP,2,383.8943471327386,DES,0.49772692438485805,1,Chrome,0,1
SID_08010,706,TCP,3,3091.5341735266425,AES,0.05382978167783173,1,Firefox,1,1
SID_08011,442,TCP,5,537.9905020645166,DES,0.20140301749718778,1,Chrome,0,0
SID_08012,586,TCP,4,2439.321441568561,AES,0.32478344051899183,1,Safari,0,0
SID_08013,477,TCP,5,59.31170523164495,AES,0.4287411662043299,1,Firefox,0,0
SID_08014,488,ICMP,6,32.06242150824835,AES,0.3901630193155416,0,Chrome,0,0
SID_08015,424,ICMP,1,685.1545575307235,DES,0.1376553648728035,1,Edge,0,1
SID_08016,768,TCP,8,1066.2143750802625,None,0.26529744084115464,1,Edge,0,1
SID_08017,353,TCP,1,196.1671816819168,AES,0.25038167093688385,2,Edge,0,0
SID_08018,351,TCP,8,559.9094545069458,AES,0.6924524018456161,2,Firefox,0,1
SID_08019,924,TCP,6,1650.4798395722794,None,0.2674899009199726,3,Chrome,0,1
SID_08020,695,TCP,2,1147.4619992997698,AES,0.5551269062611154,1,Safari,0,0
SID_08021,64,TCP,5,210.97862465974382,AES,0.40849265681287167,1,Edge,0,0
SID_08022,386,TCP,4,325.7389518778788,AES,0.18622337095708272,0,Safari,0,0
SID_08023,137,TCP,4,291.98607781005745,AES,0.14900215234142009,1,Chrome,0,0
SID_08024,309,TCP,2,1016.9649264166694,AES,0.36984816891607636,0,Unknown,0,0
SID_08025,64,UDP,2,2758.15706073372,AES,0.028329358470425118,1,Unknown,0,0
SID_08026,472,TCP,2,262.8904177477814,None,0.3764877899948085,3,Chrome,0,1
SID_08027,271,TCP,5,709.9692897319433,AES,0.6035810502458814,2,Chrome,0,1
SID_08028,511,TCP,7,3576.406807209728,AES,0.35220712839315205,2,Firefox,0,1
SID_08029,174,TCP,5,137.1807329053845,DES,0.6825620567908733,3,Firefox,0,1
SID_08030,516,TCP,1,860.8913793182278,DES,0.2919409684093269,0,Chrome,0,0
SID_08031,417,UDP,2,322.7594295682598,None,0.2093173788522138,2,Chrome,1,1
SID_08032,800,TCP,1,3830.174969049699,None,0.28256706737824694,1,Chrome,0,0
SID_08033,782,UDP,3,92.12341462978438,DES,0.5834528281467403,2,Firefox,0,0
SID_08034,657,TCP,4,480.0994984459443,DES,0.061849423796818154,0,Chrome,1,0
SID_08035,434,TCP,5,235.46824544606358,AES,0.1308719762564659,1,Chrome,0,0
SID_08036,897,TCP,5,25.756068774828105,AES,0.30964752553637204,2,Chrome,0,0
SID_08037,189,TCP,2,2650.487042449935,AES,0.29554992261385815,2,Edge,0,0
SID_08038,219,TCP,3,671.7821015860874,DES,0.4191354690169552,2,Edge,0,0
SID_08039,483,UDP,5,965.28008570161,AES,0.10001830202109202,1,Edge,0,0
SID_08040,950,TCP,5,774.646260823516,AES,0.6862604306121511,1,Chrome,0,1
SID_08041,459,TCP,1,128.57982639835853,AES,0.22116646496753584,1,Chrome,1,0
SID_08042,463,UDP,5,149.6039932672786,DES,0.07365949592002176,2,Chrome,0,0
SID_08043,211,TCP,4,787.7531443522138,AES,0.21886707976287273,1,Unknown,0,1
SID_08044,689,TCP,7,1210.6098174529757,DES,0.4131653338469885,1,Chrome,0,1
SID_08045,690,TCP,5,755.4851356761985,None,0.32283294219971864,2,Safari,0,0
SID_08046,657,TCP,8,675.8719375577118,AES,0.5203828821732581,1,Firefox,0,1
SID_08047,374,TCP,1,1096.2181361922649,DES,0.3036385020257345,2,Chrome,0,0
SID_08048,358,TCP,4,223.35679260507294,AES,0.2430833445027302,0,Chrome,1,0
SID_08049,241,TCP,4,1052.3590647231215,DES,0.27243537488153385,0,Edge,0,0
SID_08050,516,TCP,3,423.7627482537191,AES,0.11264881334742916,1,Chrome,0,0
SID_08051,283,TCP,2,896.8092548280229,None,0.4164118462895804,2,Firefox,1,0
SID_08052,264,TCP,4,256.9543017086434,None,0.4764690774283501,2,Chrome,0,0
SID_08053,415,TCP,5,118.30359573929927,AES,0.45079347678801274,2,Chrome,0,0
SID_08054,402,UDP,7,23.674071716089458,AES,0.066862776589447,1,Chrome,0,1
SID_08055,392,TCP,5,1301.5692813648348,DES,0.62288042129309,4,Edge,0,1
SID_08056,593,UDP,4,175.48978585906895,DES,0.29743250734248095,0,Edge,0,0
SID_08057,515,TCP,1,361.371882669503,None,0.36770463831833755,0,Chrome,0,0
SID_08058,442,TCP,5,1171.7678081631386,None,0.0885386660870503,1,Chrome,0,1
SID_08059,536,TCP,3,478.5342774266277,None,0.654883044262245,2,Chrome,0,1
SID_08060,301,UDP,4,196.25909965456648,DES,0.21686722496167254,2,Edge,0,0
SID_08061,521,TCP,6,173.29431483584912,AES,0.30239299323005886,2,Chrome,0,0
SID_08062,530,UDP,2,419.3115512926348,None,0.33988241077441317,3,Chrome,0,1
SID_08063,199,ICMP,5,666.2518152452127,AES,0.18544190094923624,2,Edge,0,0
SID_08064,699,TCP,4,398.52721074384874,AES,0.5058291092184527,0,Edge,0,0
SID_08065,323,TCP,4,1879.4862582862927,AES,0.29540222351978845,1,Chrome,0,0
SID_08066,518,TCP,7,3.073119238663077,AES,0.30587836824438286,2,Unknown,0,1
SID_08067,732,TCP,5,411.34714307319496,AES,0.6389396382268168,1,Chrome,0,1
SID_08068,685,TCP,8,1086.4295101019627,DES,0.22993629228437076,0,Chrome,0,1
SID_08069,506,UDP,3,1772.3271759762667,DES,0.4324637199635624,2,Chrome,0,0
SID_08070,427,TCP,1,355.03444427343277,AES,0.5518579455106971,2,Chrome,0,0
SID_08071,689,TCP,2,895.678681461979,None,0.14319548626880899,2,Edge,0,0
SID_08072,634,TCP,5,694.6650215820866,DES,0.27637332243212476,1,Firefox,0,0
SID_08073,376,UDP,1,180.04877724922144,AES,0.1588600121274553,2,Chrome,0,0
SID_08074,341,TCP,2,913.9117928749549,AES,0.5080826390364083,2,Chrome,0,1
SID_08075,85,UDP,4,229.68137454286034,DES,0.3298359029535043,1,Chrome,0,0
SID_08076,530,ICMP,5,1225.639595383397,DES,0.2825192894695551,1,Edge,0,0
SID_08077,483,TCP,5,1607.342720996214,AES,0.2506004073858702,1,Chrome,0,0
SID_08078,727,TCP,3,520.7176132000199,AES,0.10673859433267024,2,Chrome,0,0
SID_08079,571,TCP,5,44.5155375334154,AES,0.3914221800798504,1,Edge,0,0
SID_08080,766,TCP,6,1069.5541395795483,None,0.1106571348753689,0,Chrome,0,1
SID_08081,360,UDP,1,503.710093604486,AES,0.34235061004729017,1,Firefox,0,0
SID_08082,727,TCP,6,79.43139107840535,AES,0.21802493323546895,2,Firefox,0,1
